label,x,y,confidence
nose,1140.5404,282.34286,0.9830184
left_eye,1155.2157,263.1422,0.985891
right_eye,0.0,0.0,0.3015976
left_ear,1215.8418,272.3078,0.98926383
right_ear,0.0,0.0,0.015234994
left_shoulder,1277.261,371.26282,0.9977703
right_shoulder,1245.3384,358.64932,0.9965994
left_elbow,1228.4766,552.9032,0.9936533
right_elbow,1172.9896,503.89792,0.9806724
left_wrist,1102.7324,627.7919,0.993429
right_wrist,1107.5314,599.7539,0.9885123
left_hip,1428.2161,593.81586,0.993753
right_hip,1408.4395,599.8424,0.99262697
left_knee,1212.4729,683.13,0.9959502
right_knee,1284.2996,770.6465,0.99253875
left_ankle,1319.3977,879.7857,0.96677667
right_ankle,1333.1632,940.9473,0.9444267
torso_angle,34.06759,,
arm_angle,29.750793,,
