label,x,y,confidence
nose,740.28094,323.9404,0.8694044
left_eye,0.0,0.0,0.22717234
right_eye,734.845,314.3603,0.9304746
left_ear,0.0,0.0,0.045114398
right_ear,712.21423,315.67465,0.9708147
left_shoulder,691.9314,363.76886,0.95026404
right_shoulder,683.43774,363.88696,0.99661034
left_elbow,687.36926,441.12012,0.5260746
right_elbow,683.9181,452.17938,0.98928916
left_wrist,0.0,0.0,0.48291388
right_wrist,745.2395,471.749,0.9781246
left_hip,640.87885,486.33472,0.9699377
right_hip,630.3784,498.70465,0.99275726
left_knee,736.3429,515.6127,0.9765078
right_knee,701.1301,584.34515,0.99600405
left_ankle,670.838,602.9057,0.970096
right_ankle,672.1107,701.8207,0.9890382
torso_angle,21.482786,,
arm_angle,29.811436,,
