label,x,y,confidence
nose,878.2742,420.89856,0.88679856
left_eye,883.1992,409.87354,0.955886
right_eye,0.0,0.0,0.11984238
left_ear,911.1084,408.28372,0.9849902
right_ear,0.0,0.0,0.017056761
left_shoulder,947.06854,450.25592,0.995906
right_shoulder,966.5883,451.22003,0.89179784
left_elbow,885.76526,539.7307,0.98344237
right_elbow,0.0,0.0,0.21298827
left_wrist,828.3906,609.9158,0.95492965
right_wrist,0.0,0.0,0.22890994
left_hip,1017.26,592.153,0.99154705
right_hip,1024.0157,600.6118,0.9532817
left_knee,908.42615,635.6836,0.99757844
right_knee,919.5489,709.9473,0.97890764
left_ankle,969.5676,767.26,0.9943217
right_ankle,943.2761,847.53754,0.9681456
torso_angle,21.027164,,
arm_angle,64.97602,,
