label,x,y,confidence
nose,775.35095,329.35223,0.8829802
left_eye,0.0,0.0,0.23550846
right_eye,771.08606,319.0471,0.9484751
left_ear,0.0,0.0,0.038537312
right_ear,745.61346,314.8736,0.9763855
left_shoulder,713.1894,345.79315,0.928631
right_shoulder,719.45886,358.11227,0.995804
left_elbow,0.0,0.0,0.35662282
right_elbow,765.80005,437.7409,0.9830663
left_wrist,0.0,0.0,0.31285623
right_wrist,827.92676,491.33313,0.95513034
left_hip,645.4059,457.38977,0.9708064
right_hip,640.47064,474.7119,0.9934549
left_knee,757.96564,483.5987,0.9822588
right_knee,711.748,560.48047,0.99710876
left_ankle,706.58655,590.16113,0.98436105
right_ankle,642.8297,683.93506,0.99438643
torso_angle,34.114937,,
arm_angle,39.152344,,
