label,x,y,confidence
nose,891.1791,175.01685,0.973971
left_eye,903.3895,155.50516,0.982698
right_eye,0.0,0.0,0.23656948
left_ear,957.45337,161.13249,0.99243903
right_ear,0.0,0.0,0.016790275
left_shoulder,1047.9484,241.94766,0.9990895
right_shoulder,974.1024,266.48135,0.9963535
left_elbow,1019.61487,382.16125,0.9974234
right_elbow,923.5587,407.3432,0.96840525
left_wrist,854.9665,493.8044,0.9948579
right_wrist,845.4655,504.7331,0.97327864
left_hip,1194.0068,499.9042,0.998604
right_hip,1143.3298,518.6364,0.99728227
left_knee,975.68024,609.6675,0.9984963
right_knee,1025.366,708.72125,0.9953461
left_ankle,1025.1794,848.75977,0.98463446
right_ankle,1034.8534,898.6487,0.96239936
torso_angle,33.866516,,
arm_angle,28.3655,,
