label,x,y,confidence
nose,875.8317,545.828,0.970031
left_eye,880.65576,539.2739,0.98530143
right_eye,0.0,0.0,0.4518873
left_ear,901.31445,537.9581,0.98232126
right_ear,0.0,0.0,0.016060064
left_shoulder,932.06946,563.89685,0.9973519
right_shoulder,897.3933,567.67554,0.99296266
left_elbow,914.55524,599.9811,0.99772424
right_elbow,871.7279,597.16876,0.9777468
left_wrist,875.77203,619.0421,0.9979367
right_wrist,833.8341,610.3045,0.98708063
left_hip,953.70435,641.23157,0.9973242
right_hip,927.05835,640.87134,0.9954561
left_knee,914.58154,681.077,0.9971221
right_knee,874.97003,684.0246,0.99326444
left_ankle,946.3956,745.16736,0.987248
right_ankle,873.1011,752.5787,0.9764973
torso_angle,22.061878,,
arm_angle,56.15036,,
