label,x,y,confidence
nose,0.0,0.0,0.12489691
left_eye,0.0,0.0,0.070505515
right_eye,0.0,0.0,0.017722756
left_ear,0.0,0.0,0.10823854
right_ear,0.0,0.0,0.02825354
left_shoulder,1252.4983,360.90115,0.8309054
right_shoulder,1232.0424,325.0887,0.6364233
left_elbow,1125.2122,430.5246,0.9602349
right_elbow,1137.9247,415.8158,0.6853344
left_wrist,1018.8198,504.0691,0.9638981
right_wrist,1025.2786,484.818,0.7854473
left_hip,1343.5552,579.27734,0.975966
right_hip,1313.56,535.64954,0.95327204
left_knee,1240.9419,740.34686,0.99454874
right_knee,1138.7528,586.527,0.97821635
left_ankle,1245.6318,962.7429,0.982141
right_ankle,1222.1473,729.4067,0.9635793
torso_angle,21.163694,,
arm_angle,52.313175,,
